"","from","to","V3","weight"
"11180","82LUelkkyEF3a7fvjzHFRw","cXtL3_ksBsr6uZy0fp-TDg",1,1
"11181","82LUelkkyEF3a7fvjzHFRw","YKd0p2HbL5eZwkeRW3RdiQ",1,1
"11182","82LUelkkyEF3a7fvjzHFRw","3WZirVpghhNWTa4N2HU-xQ",1,1
"11183","82LUelkkyEF3a7fvjzHFRw","lhsyRdDtRNjOJ41ferYagQ",1,1
"11184","82LUelkkyEF3a7fvjzHFRw","2y-zifC8_V5XUTsyCSWvdQ",1,1
"11185","82LUelkkyEF3a7fvjzHFRw","4z60nK3meSf0w0gYhH2CuA",1,1
"11186","82LUelkkyEF3a7fvjzHFRw","wfkuFh39uIaXIDCpkUJV2A",1,1
"11187","82LUelkkyEF3a7fvjzHFRw","8juhra3Et-cNjH3KH4jFsg",1,1
"11188","82LUelkkyEF3a7fvjzHFRw","IAjnFU8VeWN9yo5m3NWWYA",1,1
"11189","82LUelkkyEF3a7fvjzHFRw","qWzxhlUq472AlcFTGNlhZQ",1,1
"11190","82LUelkkyEF3a7fvjzHFRw","KQRDftjIbGy2X2HVwm7ytg",1,1
"11191","82LUelkkyEF3a7fvjzHFRw","COzxp1zY_Eb8eXMOMlJwXg",1,1
"11192","82LUelkkyEF3a7fvjzHFRw","ZtTFN5WeYVYqey1-mxIxmA",1,1
"11193","82LUelkkyEF3a7fvjzHFRw","9fcSfDo_U0q0u2DuOo7FgQ",1,1
"11194","82LUelkkyEF3a7fvjzHFRw","a01hFcJmzxnfaxIUpAWIjw",1,1
"11195","82LUelkkyEF3a7fvjzHFRw","ExaVbfbM2en7MCCI1_qYnw",1,1
"11196","vhpq-cBba2iUTp2s-MmeNg","mpDxBBGywUE6GRRKja3sBA",1,1
"11197","vhpq-cBba2iUTp2s-MmeNg","e8kqqWU9247Nn5VAF5sDkQ",1,1
"11198","vhpq-cBba2iUTp2s-MmeNg","90ZdW5Hq-QHKFxLsO3T5FA",1,1
"11199","vhpq-cBba2iUTp2s-MmeNg","CESMPxEWnj42f4nTXV3_yw",1,1
"11200","vhpq-cBba2iUTp2s-MmeNg","O6fEzyH0fRP7r8IbSnCgoA",1,1
"11201","vhpq-cBba2iUTp2s-MmeNg","pNyqk-HCo3SXPPppi04Bag",1,1
"11202","vhpq-cBba2iUTp2s-MmeNg","yT3OITYWbjqKM15mGNXmyw",1,1
"11203","vhpq-cBba2iUTp2s-MmeNg","toIpqgcjG0HhPHZCMiHH3Q",1,1
"11204","vhpq-cBba2iUTp2s-MmeNg","UO9rIZ_DjkoIcCB7SWaIvA",1,1
"11205","vhpq-cBba2iUTp2s-MmeNg","oAcmLvOzafWHM4Gl9GFEAA",1,1
"11206","vhpq-cBba2iUTp2s-MmeNg","0L-d_BgUto2XJnuncUEpnQ",1,1
"11207","vhpq-cBba2iUTp2s-MmeNg","NEdZVFD-w-96pje_ajFalQ",1,1
"11208","vhpq-cBba2iUTp2s-MmeNg","BdC1PNadRbZPlipU074A7A",1,1
"11209","vhpq-cBba2iUTp2s-MmeNg","YTPD42EQMCemPmFFR3i_wg",1,1
"11210","vhpq-cBba2iUTp2s-MmeNg","xqSZ5KXTOzQNbFXYodVZHg",1,1
"11211","vhpq-cBba2iUTp2s-MmeNg","a0r8LLyls4O0rwrsdD_W6A",1,1
"11212","vhpq-cBba2iUTp2s-MmeNg","SLQAYnOvnqsociD21KQOrw",1,1
"11213","vhpq-cBba2iUTp2s-MmeNg","KMTrE9KgpKUGgVx3U45LnQ",1,1
"11214","vhpq-cBba2iUTp2s-MmeNg","jT_jo5c1rBcg6mpytIEWSQ",1,1
"11215","vhpq-cBba2iUTp2s-MmeNg","AcYJ6qYKY_46qE5zabJP0w",1,1
"11216","vhpq-cBba2iUTp2s-MmeNg","cXtL3_ksBsr6uZy0fp-TDg",1,1
"11217","vhpq-cBba2iUTp2s-MmeNg","izC5gOJgvqDtgWQor07tnQ",1,1
"11218","vhpq-cBba2iUTp2s-MmeNg","lhsyRdDtRNjOJ41ferYagQ",1,1
"11219","vhpq-cBba2iUTp2s-MmeNg","jXgJIARO9T6R8mkWxqXUIg",1,1
"11220","vhpq-cBba2iUTp2s-MmeNg","4z60nK3meSf0w0gYhH2CuA",1,1
"11221","vhpq-cBba2iUTp2s-MmeNg","Yg72nmS4epd8gyaXKn2o4A",1,1
"11222","vhpq-cBba2iUTp2s-MmeNg","nDMqBGHBmdjHapvtjBtkwg",1,1
"11223","vhpq-cBba2iUTp2s-MmeNg","vWU4I-1g-Cf9w-aWeNCuRw",1,1
"11224","vhpq-cBba2iUTp2s-MmeNg","bgOVREi-uu2UJUJXm-6LzA",1,1
"11225","vhpq-cBba2iUTp2s-MmeNg","UftBjKdS_q7x9z8l8ULJZQ",1,1
"11226","5LtUn33qI6aNb0WwzXe9aw","mpDxBBGywUE6GRRKja3sBA",1,1
"11227","5LtUn33qI6aNb0WwzXe9aw","NTfUFk8GyOLL1uPbEO-pVg",1,1
"11228","5LtUn33qI6aNb0WwzXe9aw","rIKH9_A6hxDxXww-kOhnZw",1,1
"11229","5LtUn33qI6aNb0WwzXe9aw","6KWa45IN5hFWv617efvBBA",1,1
"11230","5LtUn33qI6aNb0WwzXe9aw","QUmE1tQJOBb2D5Smu5_A-g",1,1
"11231","5LtUn33qI6aNb0WwzXe9aw","GSlRsGx7w6mdBuJSizoL8g",1,1
"11232","5LtUn33qI6aNb0WwzXe9aw","oYNLeOhMA0fbgtPn-QAdjw",1,1
"11233","5LtUn33qI6aNb0WwzXe9aw","2G-I9lROOVwkIkBSE8iVZg",1,1
"11234","5LtUn33qI6aNb0WwzXe9aw","UCzaZ2z6E-Xy8Vn-MLpIrw",1,1
"11235","5LtUn33qI6aNb0WwzXe9aw","T-hoctrFbfDULmRty_2UIg",1,1
"11236","5LtUn33qI6aNb0WwzXe9aw","lZ4yGHhZrefttO3ZM88oBw",1,1
"11237","hYpCpleBxL5h4jz3HeNqGw","mpDxBBGywUE6GRRKja3sBA",1,1
"11238","hYpCpleBxL5h4jz3HeNqGw","CChwRoYVXA3QZulS8a6xOQ",1,1
"11239","hYpCpleBxL5h4jz3HeNqGw","v96eOvQGYHukDu_UWqNl4A",1,1
"11240","hYpCpleBxL5h4jz3HeNqGw","wpFOZbONc7qUYz6YmBfKuQ",1,1
"11241","hYpCpleBxL5h4jz3HeNqGw","crKd3Kf3YYP8znwoMvcA-g",1,1
"11242","hYpCpleBxL5h4jz3HeNqGw","RbUCjIvGtgPY_cT6MJYxmQ",1,1
"11243","hYpCpleBxL5h4jz3HeNqGw","z-R68LIoRg9HH73TswMkHA",1,1
"11244","hYpCpleBxL5h4jz3HeNqGw","yT3OITYWbjqKM15mGNXmyw",1,1
"11245","hYpCpleBxL5h4jz3HeNqGw","N32s_4NdIsmdnA6oy_t_TQ",1,1
"11246","hYpCpleBxL5h4jz3HeNqGw","DT9zcZYt9nWLIUWeRFUdwg",1,1
"11247","hYpCpleBxL5h4jz3HeNqGw","jo2b2ETniWU9SIu_1OuaHA",1,1
"11248","hYpCpleBxL5h4jz3HeNqGw","NEdZVFD-w-96pje_ajFalQ",1,1
"11249","hYpCpleBxL5h4jz3HeNqGw","NEdZVFD-w-96pje_ajFalQ",1,1
"11250","hYpCpleBxL5h4jz3HeNqGw","xqSZ5KXTOzQNbFXYodVZHg",1,1
"11251","hYpCpleBxL5h4jz3HeNqGw","Icg2QO-uIaCP23ldXUHTRA",1,1
"11252","hYpCpleBxL5h4jz3HeNqGw","z6GC2gdtR8IF-gtgErx1SA",1,1
"11253","hYpCpleBxL5h4jz3HeNqGw","z6GC2gdtR8IF-gtgErx1SA",1,1
"11254","hYpCpleBxL5h4jz3HeNqGw","QsJzYdCR2AlnvvagjejSRw",1,1
"11255","hYpCpleBxL5h4jz3HeNqGw","fTFgrxLjA07UdR-1PKfIng",1,1
"11256","hYpCpleBxL5h4jz3HeNqGw","rv-d0maeNVrmraMlTwfQtQ",1,1
"11257","hYpCpleBxL5h4jz3HeNqGw","WGcY8_1NjbEdg57qgB8BEA",1,1
"11258","hYpCpleBxL5h4jz3HeNqGw","kOyysCeIagD4sEhIM0-etQ",1,1
"11259","hYpCpleBxL5h4jz3HeNqGw","YFohcQ05z4xasbEnZhFEcg",1,1
"11260","hYpCpleBxL5h4jz3HeNqGw","ssmpTJ5W4UBCOHmzednRbg",1,1
"11261","hYpCpleBxL5h4jz3HeNqGw","cXtL3_ksBsr6uZy0fp-TDg",1,1
"11262","hYpCpleBxL5h4jz3HeNqGw","2y-zifC8_V5XUTsyCSWvdQ",1,1
"11263","hYpCpleBxL5h4jz3HeNqGw","vbCeXoEanx1D6pvfEuq8uw",1,1
"11264","hYpCpleBxL5h4jz3HeNqGw","VzoxQsAAnpWXm5TSAHZnbw",1,1
"11265","hYpCpleBxL5h4jz3HeNqGw","vWU4I-1g-Cf9w-aWeNCuRw",1,1
"11266","hYpCpleBxL5h4jz3HeNqGw","cbBNL7Q0CIrIRkFkziMzFg",1,1
"11267","hYpCpleBxL5h4jz3HeNqGw","COquqpjSuZuUi1IbblM4Ew",1,1
"11268","hYpCpleBxL5h4jz3HeNqGw","lZ4yGHhZrefttO3ZM88oBw",1,1
"11269","hYpCpleBxL5h4jz3HeNqGw","lZ4yGHhZrefttO3ZM88oBw",1,1
"11270","ovzXqT-2ZBaKX282t8WrIg","mpDxBBGywUE6GRRKja3sBA",1,1
"11271","ovzXqT-2ZBaKX282t8WrIg","N31_Aw9VIOufgH3VtTBUbw",1,1
"11272","ovzXqT-2ZBaKX282t8WrIg","oqL1hS934CyZc3msupQNRA",1,1
"11273","ovzXqT-2ZBaKX282t8WrIg","gRx81xfSAoT-fNYIqBYolA",1,1
"11274","ovzXqT-2ZBaKX282t8WrIg","_LYz2vdGyXsV-8b-_T47ag",1,1
"11275","ovzXqT-2ZBaKX282t8WrIg","HuewLVDas2H0q0TqcnmprQ",1,1
"11276","ovzXqT-2ZBaKX282t8WrIg","2owT9j-7HXR-wtPmrIzDxA",1,1
"11277","ovzXqT-2ZBaKX282t8WrIg","4bAKfxF3cXWPCCzqjJTA7A",1,1
"11278","ovzXqT-2ZBaKX282t8WrIg","B7txe-1iQs1A2rmFMJ8uug",1,1
"11279","ovzXqT-2ZBaKX282t8WrIg","Ht6E7-Ij2JT4c0_2hKAqkg",1,1
"11280","ovzXqT-2ZBaKX282t8WrIg","x4-_QkOY_EWMlgQSfDee-Q",1,1
"11281","ovzXqT-2ZBaKX282t8WrIg","oSca4JC5kYHPr1Mhs6ZASw",1,1
"11282","ovzXqT-2ZBaKX282t8WrIg","va8gX25HcEcnHnLgy1j_tA",1,1
"11283","ovzXqT-2ZBaKX282t8WrIg","oYNLeOhMA0fbgtPn-QAdjw",1,1
"11284","ovzXqT-2ZBaKX282t8WrIg","MflKZcZmslSaNBODkhtIhQ",1,1
"11285","ovzXqT-2ZBaKX282t8WrIg","UCzaZ2z6E-Xy8Vn-MLpIrw",1,1
"11286","ovzXqT-2ZBaKX282t8WrIg","n_ZuPiXgB4YPbkuSINpabQ",1,1
"11287","ovzXqT-2ZBaKX282t8WrIg","CBc5sOHl-7-midjK1mI0fQ",1,1
"11288","ovzXqT-2ZBaKX282t8WrIg","cXtL3_ksBsr6uZy0fp-TDg",1,1
"11289","ovzXqT-2ZBaKX282t8WrIg","izC5gOJgvqDtgWQor07tnQ",1,1
"11290","ovzXqT-2ZBaKX282t8WrIg","gWZt5lnRQPbTwXRi9Ik6Tw",1,1
"11291","ovzXqT-2ZBaKX282t8WrIg","lhsyRdDtRNjOJ41ferYagQ",1,1
"11292","ovzXqT-2ZBaKX282t8WrIg","2y-zifC8_V5XUTsyCSWvdQ",1,1
"11293","ovzXqT-2ZBaKX282t8WrIg","P9pZLGjYc1j7VPO-KIBpMw",1,1
"11294","ovzXqT-2ZBaKX282t8WrIg","u8LsKcXXnPMpQqrykr_apQ",1,1
"11295","ovzXqT-2ZBaKX282t8WrIg","aL9GXjdgNyJuCN0RzTFDtg",1,1
"11296","ovzXqT-2ZBaKX282t8WrIg","Yg72nmS4epd8gyaXKn2o4A",1,1
"11297","ovzXqT-2ZBaKX282t8WrIg","_YCwkkdiW5KliTK8g8Tlew",1,1
"11298","ovzXqT-2ZBaKX282t8WrIg","Cbm9WtXkOLcQ6u35O3zFOA",1,1
"11299","ovzXqT-2ZBaKX282t8WrIg","nDMqBGHBmdjHapvtjBtkwg",1,1
"11300","ovzXqT-2ZBaKX282t8WrIg","KvAUvcVv9Xsb1-uX8dz9LA",1,1
"11301","ovzXqT-2ZBaKX282t8WrIg","bgOVREi-uu2UJUJXm-6LzA",1,1
"11302","ovzXqT-2ZBaKX282t8WrIg","WzWTE_TNv4XDkN7m_KDWxA",1,1
"11303","ovzXqT-2ZBaKX282t8WrIg","yX-EnpnvPFjz9J-eCT9-2g",1,1
"11304","ovzXqT-2ZBaKX282t8WrIg","UftBjKdS_q7x9z8l8ULJZQ",1,1
"11305","ovzXqT-2ZBaKX282t8WrIg","DO3XP1OOGqaGycUcSdtZ6w",1,1
"11306","ovzXqT-2ZBaKX282t8WrIg","BW52sBPn1Hbeh3LPsGLFtA",1,1
"11307","ovzXqT-2ZBaKX282t8WrIg","iqJe7wy6h0qDguypbFwHvg",1,1
"11308","ovzXqT-2ZBaKX282t8WrIg","y2FMWeHfbxQADvcdV2ja2w",1,1
"11309","yR04yrpjBf1BH5mTnG54ZQ","mpDxBBGywUE6GRRKja3sBA",1,1
"11310","yR04yrpjBf1BH5mTnG54ZQ","NTfUFk8GyOLL1uPbEO-pVg",1,1
"11311","yR04yrpjBf1BH5mTnG54ZQ","CChwRoYVXA3QZulS8a6xOQ",1,1
"11312","yR04yrpjBf1BH5mTnG54ZQ","SHw0Ys133CurU1PIBPJRuw",1,1
"11313","yR04yrpjBf1BH5mTnG54ZQ","x4-_QkOY_EWMlgQSfDee-Q",1,1
"11314","yR04yrpjBf1BH5mTnG54ZQ","atC08JSxcbm9HzU8eOLuZg",1,1
"11315","yR04yrpjBf1BH5mTnG54ZQ","T-hoctrFbfDULmRty_2UIg",1,1
"11316","yR04yrpjBf1BH5mTnG54ZQ","Ir2mw-tp-80rlwAMxxO_VA",1,1
"11317","yR04yrpjBf1BH5mTnG54ZQ","h3c8XBQTer_3_OirrvUflg",1,1
"11318","yR04yrpjBf1BH5mTnG54ZQ","y2FMWeHfbxQADvcdV2ja2w",1,1
"11319","yR04yrpjBf1BH5mTnG54ZQ","kET-QVVfV0nzqXipSULG6w",1,1
"11320","HxxPa0ZvrqU6JlcLJGbxtg","mpDxBBGywUE6GRRKja3sBA",1,1
"11321","HxxPa0ZvrqU6JlcLJGbxtg","L9D9xHVgCo71ZoO1ZBGOsQ",1,1
"11322","HxxPa0ZvrqU6JlcLJGbxtg","X7VdashktoAExx5ksEBLXQ",1,1
"11323","HxxPa0ZvrqU6JlcLJGbxtg","hlME5-P2CudNDCUSIX2cxQ",1,1
"11324","HxxPa0ZvrqU6JlcLJGbxtg","1PSnPPFVfp03iPfJRPWWQw",1,1
"11325","HxxPa0ZvrqU6JlcLJGbxtg","_naNO-mZQjTav4iLf5TFmA",1,1
"11326","HxxPa0ZvrqU6JlcLJGbxtg","yTz8_GylkgCkuiBjSz8mIQ",1,1
"11327","HxxPa0ZvrqU6JlcLJGbxtg","hfH29cdrUrzemcq3uf6Ysw",1,1
"11328","HxxPa0ZvrqU6JlcLJGbxtg","E_Fa3vrMxivj92_WIyVy6g",1,1
"11329","HxxPa0ZvrqU6JlcLJGbxtg","2XTcAcbJ7O0LKjUBto726A",1,1
"11330","HxxPa0ZvrqU6JlcLJGbxtg","lKrlSZON-EK41iiIKruDCw",1,1
"11331","HxxPa0ZvrqU6JlcLJGbxtg","stKD-HqTxDMylPonFyVdWA",1,1
"11332","HxxPa0ZvrqU6JlcLJGbxtg","2owT9j-7HXR-wtPmrIzDxA",1,1
"11333","HxxPa0ZvrqU6JlcLJGbxtg","YSQ3G8hYhShHGZNPfeFquA",1,1
"11334","HxxPa0ZvrqU6JlcLJGbxtg","diWRbxTqoQwYIXkzipjcJQ",1,1
"11335","HxxPa0ZvrqU6JlcLJGbxtg","dn0yw0WPTsH8P0SAstDQWw",1,1
"11336","HxxPa0ZvrqU6JlcLJGbxtg","36-XZlXeTz66g98AxGFbig",1,1
"11337","HxxPa0ZvrqU6JlcLJGbxtg","x4-_QkOY_EWMlgQSfDee-Q",1,1
"11338","HxxPa0ZvrqU6JlcLJGbxtg","qwayH4zK9h9iC5HyUJt_PQ",1,1
"11339","HxxPa0ZvrqU6JlcLJGbxtg","Ji5c-g0GkxRHmBUDAaWzoQ",1,1
"11340","HxxPa0ZvrqU6JlcLJGbxtg","3uty2cB6NzZn6CM-8udUew",1,1
"11341","HxxPa0ZvrqU6JlcLJGbxtg","T870Xz8KE_-KFF46KezDvQ",1,1
"11342","HxxPa0ZvrqU6JlcLJGbxtg","q5kF1NoeT0OFFJi2L6IQow",1,1
"11343","HxxPa0ZvrqU6JlcLJGbxtg","q5kF1NoeT0OFFJi2L6IQow",1,1
"11344","HxxPa0ZvrqU6JlcLJGbxtg","4MuAYyzgK2AhwMlBOjzTNA",1,1
"11345","HxxPa0ZvrqU6JlcLJGbxtg","bp8T6-NZFKw3-Ga6ssU28w",1,1
"11346","HxxPa0ZvrqU6JlcLJGbxtg","8unAqwsmtYQrwCqL1IYx-Q",1,1
"11347","HxxPa0ZvrqU6JlcLJGbxtg","WGi8SoROA3J1OeVwIurmHw",1,1
"11348","HxxPa0ZvrqU6JlcLJGbxtg","yX-EnpnvPFjz9J-eCT9-2g",1,1
"11349","HxxPa0ZvrqU6JlcLJGbxtg","GNnD7q4ACXi8GCv7x_Gifg",1,1
"11350","Bb7h23acqcDHryW_Z-dNTw","mpDxBBGywUE6GRRKja3sBA",1,1
"11351","Bb7h23acqcDHryW_Z-dNTw","QsQZ_fl1S6ZX5-sprj-PxA",1,1
"11352","Bb7h23acqcDHryW_Z-dNTw","atC08JSxcbm9HzU8eOLuZg",1,1
"11353","Bb7h23acqcDHryW_Z-dNTw","YFohcQ05z4xasbEnZhFEcg",1,1
"11354","Bb7h23acqcDHryW_Z-dNTw","cXtL3_ksBsr6uZy0fp-TDg",1,1
"11355","Bb7h23acqcDHryW_Z-dNTw","q5kF1NoeT0OFFJi2L6IQow",1,1
"11356","Bb7h23acqcDHryW_Z-dNTw","43WsbaQ0-yr72YfqwQAC0g",1,1
"11357","Bb7h23acqcDHryW_Z-dNTw","m_vaBvaZ8sKgLzDOO67nXg",1,1
"11358","Bb7h23acqcDHryW_Z-dNTw","cbBNL7Q0CIrIRkFkziMzFg",1,1
"11359","Bb7h23acqcDHryW_Z-dNTw","zqA4qJnFaVHrHJmOmQtzNw",1,1
"11360","Bb7h23acqcDHryW_Z-dNTw","2Nf2NqvfkrpCecdoB6-e2g",1,1
"11361","Bb7h23acqcDHryW_Z-dNTw","-Z3V-PVl038reSinnyefWw",1,1
"11362","8wX5qN9lM927LvgEVAoDmw","mpDxBBGywUE6GRRKja3sBA",1,1
"11363","8wX5qN9lM927LvgEVAoDmw","CChwRoYVXA3QZulS8a6xOQ",1,1
"11364","8wX5qN9lM927LvgEVAoDmw","pNyqk-HCo3SXPPppi04Bag",1,1
"11365","8wX5qN9lM927LvgEVAoDmw","4kTmiAMs0OnXVLI5_OJfTg",1,1
"11366","8wX5qN9lM927LvgEVAoDmw","C0a4YXdOTlaVIa9mzT7VEQ",1,1
"11367","8wX5qN9lM927LvgEVAoDmw","JkY4UiIaYORu0Dqsxrfzjg",1,1
"11368","8wX5qN9lM927LvgEVAoDmw","oSca4JC5kYHPr1Mhs6ZASw",1,1
"11369","8wX5qN9lM927LvgEVAoDmw","oYNLeOhMA0fbgtPn-QAdjw",1,1
"11370","8wX5qN9lM927LvgEVAoDmw","nDMqBGHBmdjHapvtjBtkwg",1,1
"11371","8wX5qN9lM927LvgEVAoDmw","4eWKhiixHQcEvQpwIPvT0g",1,1
"11372","8wX5qN9lM927LvgEVAoDmw","y2FMWeHfbxQADvcdV2ja2w",1,1
"11373","8wX5qN9lM927LvgEVAoDmw","slndywABScVDVUZYBS56lQ",1,1
"11374","iuCd-C0lAWal0SdkmdAeow","mpDxBBGywUE6GRRKja3sBA",1,1
"11375","iuCd-C0lAWal0SdkmdAeow","jTGQUWGIVvL-aY03C5BEmw",1,1
"11376","iuCd-C0lAWal0SdkmdAeow","Y_OeiGhTm6ZEfZ1UQgM_wA",1,1
"11377","iuCd-C0lAWal0SdkmdAeow","xmA5ZYJPzt0-Gyim2rynjA",1,1
"11378","iuCd-C0lAWal0SdkmdAeow","GjsA7N1j81TjBt7hT5H4YA",1,1
"11379","iuCd-C0lAWal0SdkmdAeow","FdBoYwB90oxGrxmSh0Ko7g",1,1
"11380","iuCd-C0lAWal0SdkmdAeow","9Hc15fmqICd2ecpsSM2pIg",1,1
"11381","iuCd-C0lAWal0SdkmdAeow","6AzXPSXxztBnGwkToG3jKg",1,1
"11382","iuCd-C0lAWal0SdkmdAeow","gRx81xfSAoT-fNYIqBYolA",1,1
"11383","iuCd-C0lAWal0SdkmdAeow","JAgOcvH_sGUAX7NvD0-Uww",1,1
"11384","iuCd-C0lAWal0SdkmdAeow","_LYz2vdGyXsV-8b-_T47ag",1,1
"11385","iuCd-C0lAWal0SdkmdAeow","Z6DfLcBqRwFv86u-ddVYDQ",1,1
"11386","iuCd-C0lAWal0SdkmdAeow","wINwaJCtSPsE3uJKUtzgLg",1,1
"11387","iuCd-C0lAWal0SdkmdAeow","PJkRmyyViSF5ixIlw-E2KA",1,1
"11388","iuCd-C0lAWal0SdkmdAeow","rIKH9_A6hxDxXww-kOhnZw",1,1
"11389","iuCd-C0lAWal0SdkmdAeow","B7txe-1iQs1A2rmFMJ8uug",1,1
"11390","iuCd-C0lAWal0SdkmdAeow","_PINIylE-HAtznOkeQ6OOw",1,1
"11391","iuCd-C0lAWal0SdkmdAeow","6KWa45IN5hFWv617efvBBA",1,1
"11392","iuCd-C0lAWal0SdkmdAeow","ASN-bDe1cVl3Y8-lnqA7Og",1,1
"11393","iuCd-C0lAWal0SdkmdAeow","ASN-bDe1cVl3Y8-lnqA7Og",1,1
"11394","iuCd-C0lAWal0SdkmdAeow","o5Me8uSqyUSm8U3aEMAbSA",1,1
"11395","iuCd-C0lAWal0SdkmdAeow","n_ZuPiXgB4YPbkuSINpabQ",1,1
"11396","iuCd-C0lAWal0SdkmdAeow","T-hoctrFbfDULmRty_2UIg",1,1
"11397","iuCd-C0lAWal0SdkmdAeow","Cbm9WtXkOLcQ6u35O3zFOA",1,1
"11398","iuCd-C0lAWal0SdkmdAeow","H8rjGKW1ytYadJj0C2dkjg",1,1
"11399","iuCd-C0lAWal0SdkmdAeow","BW52sBPn1Hbeh3LPsGLFtA",1,1
"11400","iuCd-C0lAWal0SdkmdAeow","P2pcwETgQ_adKXyso-SJ5g",1,1
"11401","iuCd-C0lAWal0SdkmdAeow","dep75TgD7HUZ2K9NYNRqgg",1,1
"11402","iuCd-C0lAWal0SdkmdAeow","mX_Lpoen3117PmNP646rqQ",1,1
"11403","iuCd-C0lAWal0SdkmdAeow","KQof0faM47VWDoZ2BnwLIg",1,1
"11404","iuCd-C0lAWal0SdkmdAeow","d7f08UPNjON0LBnyCMfYCA",1,1
"11405","iuCd-C0lAWal0SdkmdAeow","X21MFby16iSYdyf-Ywa6pg",1,1
"11406","zycqYaHhEjqIdkAYVSqQIA","mpDxBBGywUE6GRRKja3sBA",1,1
"11407","zycqYaHhEjqIdkAYVSqQIA","z24h6ZYnZiWjlDTuLXG9jw",1,1
"11408","zycqYaHhEjqIdkAYVSqQIA","1gKBusJMk66ypwEKF0vOAA",1,1
"11409","zycqYaHhEjqIdkAYVSqQIA","s-cFWOk9LXXZCrm4lKpjEg",1,1
"11410","zycqYaHhEjqIdkAYVSqQIA","BOp3jcpYy31M85H1DLnEEw",1,1
"11411","zycqYaHhEjqIdkAYVSqQIA","LxCf3sDhSiOWH_xJTQfFkg",1,1
"11412","zycqYaHhEjqIdkAYVSqQIA","ioXu3MhPt_v8f5wTWJX4ag",1,1
"11413","zycqYaHhEjqIdkAYVSqQIA","d3-h8QpXoQnUlC9nt55HTw",1,1
"11414","zycqYaHhEjqIdkAYVSqQIA","JbotgsWgGXqJexXd6zB3Vg",1,1
"11415","zycqYaHhEjqIdkAYVSqQIA","gRx81xfSAoT-fNYIqBYolA",1,1
"11416","zycqYaHhEjqIdkAYVSqQIA","-WZ3MCw4wOOnEJyHXw0kAg",1,1
"11417","zycqYaHhEjqIdkAYVSqQIA","CEPvTz9BU_wK45zZoQNhrw",1,1
"11418","zycqYaHhEjqIdkAYVSqQIA","yPibH0T8M3EbM550S9LSHQ",1,1
"11419","zycqYaHhEjqIdkAYVSqQIA","Wi5UEtrgZ7MTCCoJxmDEaA",1,1
"11420","zycqYaHhEjqIdkAYVSqQIA","3eCcG2anbC12_1wPxFO8xw",1,1
"11421","zycqYaHhEjqIdkAYVSqQIA","we6yR1R5NTvnXAvWpqcQaQ",1,1
"11422","zycqYaHhEjqIdkAYVSqQIA","0KNRmt72IWxI1JLpfpLwSA",1,1
"11423","zycqYaHhEjqIdkAYVSqQIA","qt0Bh6qo2-zxMyFXExyt4g",1,1
"11424","zycqYaHhEjqIdkAYVSqQIA","aRaeSj5VgiNx78qHuGGNNA",1,1
"11425","zycqYaHhEjqIdkAYVSqQIA","QUmE1tQJOBb2D5Smu5_A-g",1,1
"11426","zycqYaHhEjqIdkAYVSqQIA","n_ZuPiXgB4YPbkuSINpabQ",1,1
"11427","zycqYaHhEjqIdkAYVSqQIA","izC5gOJgvqDtgWQor07tnQ",1,1
"11428","zycqYaHhEjqIdkAYVSqQIA","6Le3aK5pUrGZaRVMGS0H7w",1,1
"11429","zycqYaHhEjqIdkAYVSqQIA","PCsgSmRJSV7iqZ4Al2mEkw",1,1
"11430","zycqYaHhEjqIdkAYVSqQIA","I7pe2uywirqgBVc2V_sWLg",1,1
"11431","zycqYaHhEjqIdkAYVSqQIA","wCBpyIrn3RfJfS0CZjOQrw",1,1
"11432","zycqYaHhEjqIdkAYVSqQIA","5gwk3RnooAftbzjjIsIkXQ",1,1
"11433","bIOg3bUfk_2NfjhdPV6YZg","mpDxBBGywUE6GRRKja3sBA",1,1
"11434","bIOg3bUfk_2NfjhdPV6YZg","NTfUFk8GyOLL1uPbEO-pVg",1,1
"11435","bIOg3bUfk_2NfjhdPV6YZg","kAid56AY_laxGYslMdsYJw",1,1
"11436","bIOg3bUfk_2NfjhdPV6YZg","ROQQk4mCm4_tebvTEGjhEQ",1,1
"11437","bIOg3bUfk_2NfjhdPV6YZg","4Lqr7bE-ZI2uG7u02V4QJA",1,1
"11438","bIOg3bUfk_2NfjhdPV6YZg","DtrACWjoGtx4lAaNfxHS4A",1,1
"11439","bIOg3bUfk_2NfjhdPV6YZg","fTFgrxLjA07UdR-1PKfIng",1,1
"11440","bIOg3bUfk_2NfjhdPV6YZg","va8gX25HcEcnHnLgy1j_tA",1,1
"11441","bIOg3bUfk_2NfjhdPV6YZg","GXqBm5N0yZ3-rCd6hgUM7w",1,1
"11442","bIOg3bUfk_2NfjhdPV6YZg","6EpmtuLKE_fqVE1mDILD1g",1,1
"11443","bIOg3bUfk_2NfjhdPV6YZg","Bw92r5E7UA-Tgezt0CbJgA",1,1
"11444","bIOg3bUfk_2NfjhdPV6YZg","zBMJYg34dTe5nZm6QVPYeg",1,1
"11445","bIOg3bUfk_2NfjhdPV6YZg","h3c8XBQTer_3_OirrvUflg",1,1
"11446","bIOg3bUfk_2NfjhdPV6YZg","_YCwkkdiW5KliTK8g8Tlew",1,1
